Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784255979,1000,,Aggregated,106.400000,0.000000,2200,3800,5400,6600,10000,14000,20000,24000,35000,47000,47000,10478,0,2200.0,3999.714014809513,4.4201450000400655,47477.991793,318.25558312655085
1784255980,1000,,Aggregated,108.900000,0.000000,2200,3900,5400,6700,10000,14000,20000,24000,35000,47000,47000,10579,0,2200.0,4031.148454741757,4.4201450000400655,47477.991793,318.32838642593816
1784255981,1000,,Aggregated,110.400000,0.000000,2200,3900,5500,6700,11000,15000,20000,24000,35000,47000,47000,10709,0,2200.0,4070.624858199185,4.4201450000400655,47477.991793,318.3029227752358
1784255982,1000,,Aggregated,112.900000,0.000000,2300,4000,5500,6800,11000,15000,20000,25000,35000,47000,52000,10834,0,2300.0,4112.4214963650575,4.4201450000400655,51601.46016899944,318.18681927266016
1784255983,1000,,Aggregated,115.500000,0.000000,2300,4000,5600,6800,11000,15000,20000,25000,35000,47000,52000,10941,0,2300.0,4154.107660439177,4.4201450000400655,51601.46016899944,318.1477013070103
1784255984,1000,,Aggregated,116.200000,0.000000,2300,4000,5600,6900,11000,15000,20000,25000,35000,47000,52000,10982,0,2300.0,4163.069847986618,4.4201450000400655,51601.46016899944,318.15133855399745
1784255985,1000,,Aggregated,120.800000,0.000000,2300,4100,5700,7000,11000,15000,21000,25000,36000,47000,52000,11108,0,2300.0,4227.767489227319,4.4201450000400655,51601.46016899944,318.1825711199136
1784255986,1000,,Aggregated,115.600000,0.000000,2300,4100,5700,7000,11000,15000,21000,25000,37000,47000,52000,11230,0,2300.0,4262.510916694926,4.4201450000400655,51601.46016899944,318.10507569011577
1784255987,1000,,Aggregated,108.600000,0.000000,2300,4200,5700,7100,11000,15000,21000,25000,37000,47000,52000,11286,0,2300.0,4283.178214836172,4.4201450000400655,51601.46016899944,318.0776182881446
1784255988,1000,,Aggregated,111.800000,0.000000,2400,4200,5800,7100,11000,15000,21000,26000,40000,47000,52000,11402,0,2400.0,4318.827435330032,4.4201450000400655,51601.46016899944,318.1159445711279
1784255989,1000,,Aggregated,108.900000,0.000000,2400,4300,5900,7200,11000,15000,21000,26000,40000,47000,52000,11535,0,2400.0,4354.080482967409,4.4201450000400655,51601.46016899944,318.07368877329867
1784255990,1000,,Aggregated,102.300000,0.000000,2400,4300,5900,7300,11000,15000,21000,26000,40000,47000,52000,11632,0,2400.0,4376.8686071272405,4.4201450000400655,51601.46016899944,318.1420220082531
1784255991,1000,,Aggregated,105.700000,0.000000,2400,4300,6000,7300,11000,15000,21000,26000,40000,47000,52000,11696,0,2400.0,4405.787780564131,4.4201450000400655,51601.46016899944,318.1467168262654
1784255992,1000,,Aggregated,104.200000,0.000000,2400,4400,6000,7400,11000,16000,22000,26000,41000,50000,52000,11826,0,2400.0,4452.822106201852,4.4201450000400655,51601.46016899944,318.1823101640453
1784255993,1000,,Aggregated,99.900000,0.000000,2500,4400,6100,7500,11000,16000,22000,26000,41000,50000,52000,11929,0,2500.0,4494.200427870742,4.4201450000400655,51601.46016899944,318.1076368513706
1784255994,1000,,Aggregated,99.200000,0.000000,2500,4500,6200,7600,12000,16000,22000,27000,40000,50000,52000,12052,0,2500.0,4546.274814395378,4.4201450000400655,51601.46016899944,318.16777298373717
1784255995,1000,,Aggregated,97.500000,0.000000,2500,4500,6200,7600,12000,16000,22000,27000,40000,50000,52000,12161,0,2500.0,4569.56010861953,4.4201450000400655,51601.46016899944,318.28994326124496
1784255996,1000,,Aggregated,102.400000,0.000000,2500,4500,6300,7700,12000,16000,22000,27000,40000,50000,52000,12282,0,2500.0,4613.153291395547,4.4201450000400655,51601.46016899944,318.2224393421267
1784255997,1000,,Aggregated,108.900000,0.000000,2600,4600,6300,7700,12000,16000,22000,27000,40000,50000,52000,12417,0,2600.0,4644.120916691158,4.4201450000400655,51601.46016899944,318.3150519449142
1784255998,1000,,Aggregated,102.600000,0.000000,2600,4600,6300,7700,12000,16000,22000,27000,41000,52000,56000,12490,0,2600.0,4662.713387840843,4.4201450000400655,55675.588393,318.36028823058444
1784255999,1000,,Aggregated,110.200000,0.000000,2600,4700,6400,7800,12000,16000,23000,27000,43000,53000,56000,12624,0,2600.0,4711.090590347919,4.4201450000400655,55675.588393,318.35440430925223
1784256000,1000,,Aggregated,112.900000,0.000000,2600,4700,6400,7800,12000,17000,23000,27000,43000,53000,56000,12745,0,2600.0,4734.922008863644,4.4201450000400655,55675.588393,318.27226363279715
1784256001,1000,,Aggregated,107.400000,0.000000,2700,4700,6500,7900,12000,17000,23000,27000,43000,53000,56000,12863,0,2700.0,4767.178890241791,4.4201450000400655,55675.588393,318.4009951022312
1784256002,1000,,Aggregated,109.600000,0.000000,2700,4700,6500,7900,12000,17000,23000,27000,43000,53000,56000,12957,0,2700.0,4786.302094359816,4.4201450000400655,55675.588393,318.60831982712045
